Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
573,"573.62706","Klebsiella pneumoniae MGL_K_14","ciprofloxacin","Resistant","20",,"20","mm","Disk diffusion",,,,,,,,,"Laboratory Method",,"37549252"
470,"470.736","Acinetobacter baumannii ABUH28099","ciprofloxacin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"26939581"
573,"573.5687","Klebsiella pneumoniae strain PB291","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28118859"
573,"573.13227","Klebsiella pneumoniae KPN1246ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13975","Klebsiella pneumoniae KPN230ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
562,"562.96985","Escherichia coli VREC1049","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
28901,"28901.24818","Salmonella enterica s11011","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"CLSI, EUCAST",2018,,,,"Laboratory Method",,"35861536"
573,"573.13657","Klebsiella pneumoniae KPN1761ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
287,"287.34599","Pseudomonas aeruginosa MGL_109","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,"BD","CLSI, EUCAST",2021,,,,"Laboratory Method",,"37549252"
470,"470.7959","Acinetobacter baumannii strain MRSN7628","ciprofloxacin","Resistant","2",">","2","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,
562,"562.135585","Escherichia coli 20200203_MGL_19","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,"37549252"
562,"562.58629","Escherichia coli strain PH141","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2015,,,,"Laboratory Method",,"27965630"
624,"624.3255","Shigella sonnei MH120034","ciprofloxacin","Resistant",,,,,"Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,"31645551"
195,"195.396","Campylobacter coli strain CVM N51201F","ciprofloxacin","Resistant",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","EUCAST",,,,,"Laboratory Method","26519386","26519386"
470,"470.7880","Acinetobacter baumannii strain MRSN7491","ciprofloxacin","Resistant","2",">","2","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,
90370,"90370.5474","Salmonella enterica subsp. enterica serovar Typhi 1909","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2016,,,,"Laboratory Method",,"28931025"
573,"573.66176","Klebsiella pneumoniae KP_NORM_BLD_2014_101814","ciprofloxacin","Resistant",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
562,"562.96701","Escherichia coli VREC0873","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
1280,"1280.29984","Staphylococcus aureus strain HICF0406","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
485,"485.15639","Neisseria gonorrhoeae AUSMDU00011195","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
470,"470.7463","Acinetobacter baumannii strain MRSN11746","ciprofloxacin","Resistant","2",">","2","mg/L","Broth dilution",,"MicroScan","Siemens","CLSI",,,,,"Laboratory Method",,
562,"562.17721","Escherichia coli strain AR_0137","ciprofloxacin","Resistant",">8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
1280,"1280.39561","Staphylococcus aureus C1542","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2012,,,,"Laboratory Method",,"29295910"
90370,"90370.5512","Salmonella enterica subsp. enterica serovar Typhi 5316","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2016,,,,"Laboratory Method",,"28931025"
197,"197.16042","Campylobacter jejuni strain FSIS1605947","ciprofloxacin","Resistant","4","=","4","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.13434","Klebsiella pneumoniae KPN1497ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
1280,"1280.15910","Staphylococcus aureus strain B03_011214","ciprofloxacin","Resistant",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28704546"
573,"573.14251","Klebsiella pneumoniae KPN577ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
485,"485.14318","Neisseria gonorrhoeae AUSMDU00012876","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
1280,"1280.8695","Staphylococcus aureus C00008948","ciprofloxacin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
1280,"1280.51882","Staphylococcus aureus 11-02667","ciprofloxacin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
573,"573.14178","Klebsiella pneumoniae KPN468ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
287,"287.12650","Pseudomonas aeruginosa strain F2098","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"32048461"
550,"550.2152","Enterobacter cloacae strain MUGSI_24","ciprofloxacin","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
470,"470.7436","Acinetobacter baumannii strain MRSN11705","ciprofloxacin","Resistant","2",">","2","mg/L","Broth dilution",,"MicroScan","Siemens","CLSI",,,,,"Laboratory Method",,
485,"485.18816","Neisseria gonorrhoeae NGPT14170","ciprofloxacin","Resistant",,,,,,,,,"EUCAST",2019,,,,"Laboratory Method",,"33245688"
1280,"1280.9413","Staphylococcus aureus C00000818","ciprofloxacin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
562,"562.97357","Escherichia coli VREC1471","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
1280,"1280.39558","Staphylococcus aureus C1525","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2012,,,,"Laboratory Method",,"29295910"
470,"470.7374","Acinetobacter baumannii strain FDA-CDC-AR_0273","ciprofloxacin","Resistant","8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.13918","Klebsiella pneumoniae KPN2098ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.13273","Klebsiella pneumoniae KPN1309ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
624,"624.1883","Shigella sonnei strain 174676","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
485,"485.14091","Neisseria gonorrhoeae AUSMDU00014953","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.28844","Escherichia coli strain RDK40_73","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2013,,,,"Laboratory Method",,"29977533"
470,"470.6222","Acinetobacter baumannii strain AB_104","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"CLSI",2016,,,,"Laboratory Method",,
1280,"1280.9440","Staphylococcus aureus C00001115","ciprofloxacin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
1280,"1280.30099","Staphylococcus aureus strain HICF0532","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
573,"573.14095","Klebsiella pneumoniae KPN372ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
485,"485.18666","Neisseria gonorrhoeae NGPT14072","ciprofloxacin","Resistant",,,,,,,,,"EUCAST",2019,,,,"Laboratory Method",,"33245688"
195,"195.364","Campylobacter coli strain CVM N42205","ciprofloxacin","Resistant",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","EUCAST",,,,,"Laboratory Method","26519386","26519386"
485,"485.17746","Neisseria gonorrhoeae 16-48","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"EUCAST",,,,,"Laboratory Method",,"33785063"
562,"562.144923","Escherichia coli MGL_123","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,"BD","CLSI, EUCAST",2021,,,,"Laboratory Method",,"37549252"
562,"562.42808","Escherichia coli strain M49","ciprofloxacin","Resistant","4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
192955,"192955.382","Salmonella enterica subsp. enterica serovar Kentucky strain 201403557","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,"Bio-Rad","EUCAST",2014,,,,"Laboratory Method",,"31107206"
72407,"72407.524","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864859","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",2010,,,,"Laboratory Method",,"30787414"
573,"573.15696","Klebsiella pneumoniae strain K925","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2014,,,,"Laboratory Method",,"26769896"
573,"573.62694","Klebsiella pneumoniae MGL_81","ciprofloxacin","Resistant","18",,"18","mm","Disk diffusion",,,,,,,,,"Laboratory Method",,"37549252"
562,"562.99644","Escherichia coli 8f65ad92-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
1283,"1283.366","Staphylococcus haemolyticus 7067_4_41","ciprofloxacin","Resistant",,,,,"Broth dilution",,"E-test","AB Biodisk","EUCAST",2014,,,,"Laboratory Method",,"25038069"
72407,"72407.530","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864765","ciprofloxacin","Resistant","2",,"2","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",2010,,,,"Laboratory Method",,"30787414"
573,"573.67162","Klebsiella pneumoniae KP_NORM_URN_2014_98501","ciprofloxacin","Resistant",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
1280,"1280.8572","Staphylococcus aureus C00003132","ciprofloxacin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
1773,"1773.3674","Mycobacterium tuberculosis C00005319","ciprofloxacin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"26686880;26116186"
90370,"90370.3063","Salmonella enterica subsp. enterica serovar Typhi strain 343077_231121","ciprofloxacin","Resistant","0.125",,"0.125","mg/L","Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"30425150"
485,"485.7802","Neisseria gonorrhoeae strain AUSMDU00007010","ciprofloxacin","Resistant","0.030",,"0.030","mg/L","Agar dilution",,,,"clsi",2016,,,,"Laboratory Method",,"29182725"
90370,"90370.2966","Salmonella enterica subsp. enterica serovar Typhi strain 343076_257108","ciprofloxacin","Resistant","4",,"4","mg/L","Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"30425150"
1280,"1280.51869","Staphylococcus aureus 12-01739","ciprofloxacin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
28901,"28901.24758","Salmonella enterica IndS172","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"CLSI, EUCAST",2018,,,,"Laboratory Method",,"35861536"
470,"470.7455","Acinetobacter baumannii strain MRSN11735","ciprofloxacin","Resistant","2",">","2","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,
192955,"192955.370","Salmonella enterica subsp. enterica serovar Kentucky strain AA280-S1","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,"Bio-Rad","EUCAST",2014,,,,"Laboratory Method",,"31107206"
573,"573.13468","Klebsiella pneumoniae KPN1537ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
485,"485.14538","Neisseria gonorrhoeae AUSMDU00013483","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
485,"485.7916","Neisseria gonorrhoeae strain AUSMDU00007121","ciprofloxacin","Resistant","0.016",,"0.016","mg/L","Agar dilution",,,,"clsi",2016,,,,"Laboratory Method",,"29182725"
1280,"1280.8718","Staphylococcus aureus C00000809","ciprofloxacin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
470,"470.1563","Acinetobacter baumannii strain MRSN5540","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"MicroScan","Siemens","CLSI",,,,,"Laboratory Method",,"23812239"
624,"624.3256","Shigella sonnei MH120005","ciprofloxacin","Resistant","4",,"4","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,"27483136"
562,"562.23100","Escherichia coli O25:H4 strain ECO0742","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
562,"562.96725","Escherichia coli VREC0869","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
470,"470.7814","Acinetobacter baumannii strain MRSN7397","ciprofloxacin","Resistant","2",">","2","mg/L","Broth dilution",,"BD Phoenix","BD","CLSI",,,,,"Laboratory Method",,
562,"562.96453","Escherichia coli VRES0700","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
1304918,"1304918.4","Klebsiella pneumoniae 120_1020","ciprofloxacin","Resistant",">2",">","2",,,,,,,,,,,"Laboratory Method",,
485,"485.8100","Neisseria gonorrhoeae strain A7536","ciprofloxacin","Resistant",">32",">","32","mg/L","Disk diffusion",,"E-test",,"clsi",2017,,,,"Laboratory Method",,"29553335"
1280,"1280.7456","Staphylococcus aureus C00003357","ciprofloxacin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
573,"573.29897","Klebsiella pneumoniae strain Kpngiani7132598","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,,"Merlin Diagnostika","EUCAST",2020,,,,"Laboratory Method",,"33188415"
1438746,"1438746.3","Klebsiella pneumoniae CHS 40","ciprofloxacin","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,
562,"562.144940","Escherichia coli MGL_131","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,"BD","CLSI, EUCAST",2021,,,,"Laboratory Method",,"37549252"
562,"562.58736","Escherichia coli strain 15062645","ciprofloxacin","Resistant","2",,"2","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,"29951045"
287,"287.5747","Pseudomonas aeruginosa strain AR_0440","ciprofloxacin","Resistant",">8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.45599","Escherichia coli strain EC_78","ciprofloxacin","Resistant","10",,"10","mm","Disk diffusion",,,"Hardy Diagnostics","CLSI",2018,,,,"Laboratory Method",,"32010104"
90370,"90370.3103","Salmonella enterica subsp. enterica serovar Typhi strain 343078_242118","ciprofloxacin","Resistant","0.25",,"0.25","mg/L","Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"30425150"
562,"562.97213","Escherichia coli VREC1373","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
573,"573.14248","Klebsiella pneumoniae KPN574ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
470,"470.2277","Acinetobacter baumannii strain CCF43","ciprofloxacin","Resistant",,">=","4","mg/L",,,,,,,,,,"Laboratory Method",,
562,"562.99818","Escherichia coli 7e87264a-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
485,"485.716","Neisseria gonorrhoeae strain 27459","ciprofloxacin","Resistant","32",,"32","mg/L","Broth dilution",,,,"CLSI",2014,,,,"Laboratory Method",,"25378573"
562,"562.98931","Escherichia coli 88de05fa-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
573,"573.13725","Klebsiella pneumoniae KPN1862ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.15639","Klebsiella pneumoniae strain K1039","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",2014,,,,"Laboratory Method",,"26769896"
573,"573.14313","Klebsiella pneumoniae KPN682ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
1280,"1280.26102","Staphylococcus aureus ERR128711","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"British Society for Antimicrobial Chemotherapy (BSAC)",2011,,,,"Laboratory Method",,"23158674"
573,"573.14386","Klebsiella pneumoniae KPN772ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
573,"573.20062","Klebsiella pneumoniae strain AR_0075","ciprofloxacin","Resistant",">8",">","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.96707","Escherichia coli VRES0909","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
624,"624.2096","Shigella sonnei strain 164641","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.3448","Shigella sonnei Sh sonnei_1582","ciprofloxacin","Resistant","4",,"4","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,"27483136"
470,"470.2276","Acinetobacter baumannii strain CCF31","ciprofloxacin","Resistant",,">=","4","mg/L",,,,,,,,,,"Laboratory Method",,
485,"485.770","Neisseria gonorrhoeae strain 32849","ciprofloxacin","Resistant","8",,"8","mg/L","Broth dilution",,,,"CLSI",2014,,,,"Laboratory Method",,"25378573"
584,"584.3315","Proteus mirabilis 010-E1-DxU-P_mir","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,"Hardy Diagnostics","CLSI",2015,,,,"Laboratory Method",,"31455657"
1280,"1280.51815","Staphylococcus aureus 14-00724","ciprofloxacin","Resistant",,,,,"Broth dilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"33658988"
470,"470.1564","Acinetobacter baumannii strain MRSN6269","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"MicroScan","Siemens","CLSI",,,,,"Laboratory Method",,"23812239"
573,"573.24295","Klebsiella pneumoniae strain 396","ciprofloxacin","Resistant","4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
624,"624.3342","Shigella sonnei 200904563","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,"31645551"
562,"562.97320","Escherichia coli VREC1444","ciprofloxacin","Resistant",">=4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
197,"197.16193","Campylobacter jejuni strain FSIS1606492","ciprofloxacin","Resistant","8","=","8","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
584,"584.3310","Proteus mirabilis 014-E1-U06","ciprofloxacin","Resistant",,,,,"Disk diffusion",,,"Hardy Diagnostics","CLSI",2015,,,,"Laboratory Method",,"31455657"
28901,"28901.24713","Salmonella enterica IndS114","ciprofloxacin","Resistant",,,,,"Agar dilution",,,,"CLSI, EUCAST",2018,,,,"Laboratory Method",,"35861536"
1438714,"1438714.3","Klebsiella pneumoniae CHS 08","ciprofloxacin","Resistant",,,,,"Broth dilution",,,,,,,,,"Laboratory Method",,
573,"573.13052","Klebsiella pneumoniae KPN1027ec","ciprofloxacin","Resistant",">2",">","2","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
470,"470.8108","Acinetobacter baumannii strain MRSN966","ciprofloxacin","Resistant","4",">=","4","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,
