Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
28901,"28901.23992","Salmonella enterica AUSMDU00020986","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
624,"624.2313","Shigella sonnei strain AUSMDU00008338","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
28901,"28901.8334","Salmonella enterica strain 2014AM-2142","ciprofloxacin","Susceptible","0.03","=","0.03","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.22780","Escherichia coli NA:H34 strain ECO0374","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
59201,"59201.4204","Salmonella enterica subsp. enterica MGL_P6A","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,"BD","CLSI, EUCAST",2021,,,,"Laboratory Method",,"37549252"
485,"485.14515","Neisseria gonorrhoeae AUSMDU00013363","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
1280,"1280.30448","Staphylococcus aureus strain HICF0955","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
562,"562.97315","Escherichia coli VREC1426","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
573,"573.14387","Klebsiella pneumoniae KPN771ec","ciprofloxacin","Susceptible","<=0.5","<=","0.5","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
562,"562.22476","Escherichia coli O23:H16 strain ECO0049","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
2590157,"2590157.256","Klebsiella variicola subsp. variicola KP_NORM_BLD_774","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
562,"562.100036","Escherichia coli 3dd3d5d0-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98205","Escherichia coli bc6ee584-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
1280,"1280.8620","Staphylococcus aureus C00003341","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
485,"485.7881","Neisseria gonorrhoeae strain AUSMDU00007089","ciprofloxacin","Susceptible","0.008",,"0.008","mg/L","Agar dilution",,,,"clsi",2016,,,,"Laboratory Method",,"29182725"
562,"562.23877","Escherichia coli O39:H4 strain ECO0862","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
85569,"85569.224","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain V57","ciprofloxacin","Susceptible",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,"24030491"
197,"197.15972","Campylobacter jejuni strain FSIS1605774","ciprofloxacin","Susceptible","0.03","=","0.03","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
1773,"1773.4057","Mycobacterium tuberculosis C00008800","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880;26116186"
1280,"1280.30145","Staphylococcus aureus strain HICF0602","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
485,"485.14181","Neisseria gonorrhoeae AUSMDU00014766","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.42871","Escherichia coli strain MUGSI_9","ciprofloxacin","Susceptible","0.25","<","0.25","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.99675","Escherichia coli df00debc-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
85569,"85569.315","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain V24","ciprofloxacin","Susceptible",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,"24030491"
562,"562.98408","Escherichia coli 964d9016-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
623,"623.1765","Shigella flexneri AUSMDU00009581","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
573,"573.46101","Klebsiella pneumoniae KSB1_3F","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"29340588"
562,"562.96646","Escherichia coli VREC0838","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.99723","Escherichia coli 5c6fcea4-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
28901,"28901.22428","Salmonella enterica AUSMDU00033586","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
1280,"1280.9949","Staphylococcus aureus C00012792","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
28901,"28901.24275","Salmonella enterica AUSMDU00032903","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.100221","Escherichia coli d8fd9b4a-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
197,"197.16362","Campylobacter jejuni strain FSIS1607100","ciprofloxacin","Susceptible","0.12","=","0.12","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.57391","Escherichia coli strain W1_4_ERB5","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
28901,"28901.22447","Salmonella enterica AUSMDU00018131","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.96815","Escherichia coli VREC0968","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.96548","Escherichia coli VREC0732","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
623,"623.1734","Shigella flexneri AUSMDU00009362","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
562,"562.145051","Escherichia coli PT_EC0201","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2021,,,,"Laboratory Method",,"36363724"
562,"562.97188","Escherichia coli VREC1304","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
90370,"90370.3576","Salmonella enterica subsp. enterica serovar Typhi strain 20087_8#16","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"CLSI",,,,,"Laboratory Method",,"29684021"
2590157,"2590157.159","Klebsiella variicola subsp. variicola KP_NORM_BLD_13535","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
28901,"28901.8582","Salmonella enterica strain CVM N31838","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
562,"562.7702","Escherichia coli strain R203092-3B","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
1280,"1280.39786","Staphylococcus aureus NAM60","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"CLSI",2012,,,,"Laboratory Method",,"29295910"
573,"573.66664","Klebsiella pneumoniae KP_NORM_BLD_115366","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
287,"287.7834","Pseudomonas aeruginosa strain MRSN346179","ciprofloxacin","Susceptible","<=0.5","<=","0.5","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
197,"197.5232","Campylobacter jejuni strain CVM N51691","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","EUCAST",,,,,"Laboratory Method","26519386","26519386"
48296,"48296.134","Acinetobacter pittii strain St-10592-91","ciprofloxacin","Susceptible","==1","=","1","mg/L","Broth dilution",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.7623","Escherichia coli strain 703258_aEPEC","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
624,"624.3668","Shigella sonnei AUSMDU00009370","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
28901,"28901.24155","Salmonella enterica AUSMDU00033352","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.22489","Escherichia coli O18:H1 strain ECO0062","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.97279","Escherichia coli VREC1413","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.7571","Escherichia coli strain 401886_aEPEC","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
573,"573.26175","Klebsiella pneumoniae strain 5012STDY7312568","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"31038449"
562,"562.23557","Escherichia coli O13/O135:H4 strain ECO1243","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
1667327,"1667327.141","Klebsiella quasipneumoniae subsp. quasipneumoniae KP_NORM_BLD_778","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
485,"485.13057","Neisseria gonorrhoeae AUSMDU00012111","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.100628","Escherichia coli 21eafdbc-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
28901,"28901.23295","Salmonella enterica AUSMDU00007570","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
485,"485.13176","Neisseria gonorrhoeae AUSMDU00012322","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
485,"485.13891","Neisseria gonorrhoeae AUSMDU00014526","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
28901,"28901.24005","Salmonella enterica AUSMDU00017011","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
485,"485.18685","Neisseria gonorrhoeae NGPT14029","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",2019,,,,"Laboratory Method",,"33245688"
562,"562.100520","Escherichia coli e1cd1dfe-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.98270","Escherichia coli 8890e1e4-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
28901,"28901.23342","Salmonella enterica AUSMDU00033141","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
28901,"28901.8439","Salmonella enterica strain CVM N29303","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
562,"562.23676","Escherichia coli O45:H7 strain ECO1413","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
149539,"149539.3528","Salmonella enterica subsp. enterica serovar Enteritidis AUSMDU00008384","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
1280,"1280.15887","Staphylococcus aureus strain N04_011214","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28704546"
562,"562.7658","Escherichia coli strain 202374","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
1280,"1280.25986","Staphylococcus aureus strain 1473-42","ciprofloxacin","Susceptible","<=0.5","<=","0.5","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",2016,,,,"Laboratory Method",,"29729180"
28901,"28901.24172","Salmonella enterica AUSMDU00033171","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
28901,"28901.8623","Salmonella enterica strain CVM N32768","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
85569,"85569.121","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain V69","ciprofloxacin","Susceptible",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,"24030491"
562,"562.145417","Escherichia coli AGA06_2527","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"34762732"
485,"485.17670","Neisseria gonorrhoeae AUSMDU00015510","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
340190,"340190.18","Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N38851","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
195,"195.2073","Campylobacter coli strain FSIS1605849","ciprofloxacin","Susceptible","0.06","=","0.06","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
623,"623.1363","Shigella flexneri strain AUSMDU00009178","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
562,"562.99150","Escherichia coli a6a9dd5c-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
562,"562.99518","Escherichia coli d1a263c2-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
28901,"28901.24057","Salmonella enterica AUSMDU00033563","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
197,"197.16164","Campylobacter jejuni strain FSIS1606380","ciprofloxacin","Susceptible","0.06","=","0.06","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
624,"624.1903","Shigella sonnei strain 189253","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
485,"485.14085","Neisseria gonorrhoeae AUSMDU00014753","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
485,"485.782","Neisseria gonorrhoeae strain 33293","ciprofloxacin","Susceptible","0.004",,"0.004","mg/L","Broth dilution",,,,"CLSI",2014,,,,"Laboratory Method",,"25378573"
197,"197.16279","Campylobacter jejuni strain FSIS1606806","ciprofloxacin","Susceptible","0.03","=","0.03","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
28901,"28901.21681","Salmonella enterica AUSMDU00013996","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.98636","Escherichia coli 66dfdabe-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.145042","Escherichia coli PT_EC0136","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2021,,,,"Laboratory Method",,"36363724"
562,"562.23690","Escherichia coli O1:H7 strain ECO1421","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
1280,"1280.8439","Staphylococcus aureus C00003340","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
1280,"1280.7383","Staphylococcus aureus C00003200","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
1773,"1773.18618","Mycobacterium tuberculosis ERR1034744","ciprofloxacin","Susceptible",,,,,,,,,"WHO: Guidelines for Surveillance of Drug Resistance in Tuberculosis",2009,,,,"Laboratory Method",,"29358649"
562,"562.100423","Escherichia coli ebf3598e-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
485,"485.14877","Neisseria gonorrhoeae AUSMDU00013639","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.7733","Escherichia coli strain 402743_aEPEC","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
1280,"1280.9950","Staphylococcus aureus C00012797","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
562,"562.98772","Escherichia coli 34012616-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
28901,"28901.23519","Salmonella enterica AUSMDU00033703","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
573,"573.66787","Klebsiella pneumoniae KP_NORM_BLD_1342","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
485,"485.13500","Neisseria gonorrhoeae AUSMDU00011795","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.7744","Escherichia coli strain G504540","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
287,"287.12719","Pseudomonas aeruginosa strain ESP067","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"32048461"
611,"611.20","Salmonella enterica subsp. enterica serovar Heidelberg strain CVM N43481","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
54388,"54388.284","Salmonella enterica subsp. enterica serovar Paratyphi A strain 201302913","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"eucast",2014,,,,"Laboratory Method",,"28348832"
54388,"54388.22","Salmonella enterica subsp. enterica serovar Paratyphi A strain A506","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"eucast",2014,,,,"Laboratory Method",,"28348832"
548,"548.505","Klebsiella aerogenes strain MUGSI_182","ciprofloxacin","Susceptible","0.25","<","0.25","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.7712","Escherichia coli strain 403726_aEPEC","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
573,"573.66729","Klebsiella pneumoniae KP_NORM_BLD_116574","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
562,"562.100156","Escherichia coli fb98a178-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
615,"615.653","Serratia marcescens strain AR_0131","ciprofloxacin","Susceptible","==0.25","=","0.25","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.99979","Escherichia coli c4069df4-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
